imageUrl;title;description;wikipediaLink
http://commons.wikimedia.org/wiki/Special:FilePath/1923%20Jos.%20Schrijnen%20%E2%80%94%20MMKB02%20000118508%2000004%20image%20%28cropped%29.jpg;Joseph Schrijnen;Dutch priest (1869-1938);https://nl.wikipedia.org/wiki/Jos._Schrijnen
http://commons.wikimedia.org/wiki/Special:FilePath/1953%20Portrait%20of%20sculptor%20Reg%20Butler.jpg;Reg Butler;British artist (1913-1981);https://nl.wikipedia.org/wiki/Reg_Butler
http://commons.wikimedia.org/wiki/Special:FilePath/Architect%20W.M.%20Dudok%20voor%20nieuwe%20raadhuis%20Hilversum%20door%20Lodewijk%20Schelfhout%2C%201931.jpg;Lodewijk Schelfhout;Dutch painter (1881-1943);https://nl.wikipedia.org/wiki/Lodewijk_Schelfhout
http://commons.wikimedia.org/wiki/Special:FilePath/Architect%20W.M.%20Dudok%20voor%20nieuwe%20raadhuis%20Hilversum%20door%20Lodewijk%20Schelfhout%2C%201931.jpg;Willem Marinus Dudok;Dutch modernist architect best known for his design of Hilversum Town Hall (1884–1974);https://nl.wikipedia.org/wiki/Willem_Dudok
http://commons.wikimedia.org/wiki/Special:FilePath/Andr%C3%A9%20Spoor%20-%20Onze%20Musici%20%281923%29.jpg;André Spoor;conductor from the Netherlands;https://nl.wikipedia.org/wiki/Andr%C3%A9_Spoor_(musicus)
http://commons.wikimedia.org/wiki/Special:FilePath/Anna%20Stronck-Kappel%20-%20Onze%20Musici%20%281923%29.jpg;Anna Kappel;Dutch musician;https://nl.wikipedia.org/wiki/Anna_Kappel
http://commons.wikimedia.org/wiki/Special:FilePath/Anton%20van%20Rooy%20-%20Onze%20Musici%20%281923%29.jpg;Anton van Rooy;Dutch opera singer;https://nl.wikipedia.org/wiki/Anton_van_Rooy
http://commons.wikimedia.org/wiki/Special:FilePath/Anton%20Verheij%20-%20Onze%20Musici%20%281923%29.jpg;Anton Verheij;Dutch conductor, composer, teacher, organist and pianist;https://nl.wikipedia.org/wiki/Anton_Verheij
http://commons.wikimedia.org/wiki/Special:FilePath/Arnold%20Spoel%20-%20Onze%20Musici%20%281923%29.jpg;Arnold Spoel;Dutch singer, conductor, composer and musicologist (1859–1934);https://nl.wikipedia.org/wiki/Arnold_Spoel
http://commons.wikimedia.org/wiki/Special:FilePath/Architect%20Michael%20Brinkman%20overleden%2C%201925.jpg;Michiel Brinkman;Dutch architect (1873–1925);https://nl.wikipedia.org/wiki/Michiel_Brinkman
http://commons.wikimedia.org/wiki/Special:FilePath/Annie%20Timmermans.jpg;Annie Timmermans;Olympic swimmer (1919-1958);https://nl.wikipedia.org/wiki/Annie_Timmermans
http://commons.wikimedia.org/wiki/Special:FilePath/Alphert%20Schimmelpenninck%20van%20der%20Oye%20-%20De%20Telegraaf%201922-10-29%20%28cropped%29.jpg;Alphert Schimmelpenninck van der Oye;Dutch politician;https://nl.wikipedia.org/wiki/Alphert_Schimmelpenninck_van_der_Oye
http://commons.wikimedia.org/wiki/Special:FilePath/Chris%20de%20Moor%20in%20z%27n%20Haagsche%20atelier%2C%201928.jpg;Chris de Moor;Dutch artist and painter (1899-1981);https://nl.wikipedia.org/wiki/Chris_de_Moor
http://commons.wikimedia.org/wiki/Special:FilePath/Adriaan%20Boer.png;Adriaan Boer;Dutch photographer;https://nl.wikipedia.org/wiki/Adriaan_Boer
http://commons.wikimedia.org/wiki/Special:FilePath/Antoon%20Averkamp%20-%20Onze%20Musici%20%281923%29.jpg;Anton Averkamp;composer from the Netherlands (1861-1934);https://nl.wikipedia.org/wiki/Anton_Averkamp
http://commons.wikimedia.org/wiki/Special:FilePath/1929%20GEORGE%20BUFF%2C%20die%20gisteren%2020%20jaar%20onafgebroken%20voorzitter%20was%20van%20Pro%20Patria.jpg;George Buff;Dutch sportsperson and athletics competitor (1874–1955);https://nl.wikipedia.org/wiki/George_Buff
http://commons.wikimedia.org/wiki/Special:FilePath/Arthur%20Staal%2C%201937.jpg;Arthur Staal;Dutch architect (1907–1993);https://nl.wikipedia.org/wiki/Arthur_Staal
http://commons.wikimedia.org/wiki/Special:FilePath/1938%20Portret%20van%20Henri%20Johan%20van%20der%20Schroeff.jpg;Henri Johan van der Schroeff;Dutch economist and writer (1900–1974);https://nl.wikipedia.org/wiki/Henri_Johan_van_der_Schroeff
http://commons.wikimedia.org/wiki/Special:FilePath/1953%20Piet%20Bron%2C%20die%20in%20-%20Rechter%20Thomas%20-%20de%20titelrol%20speelt.jpg;Piet Bron;Dutch actor and television actor (1882–1973);https://nl.wikipedia.org/wiki/Piet_Bron
http://commons.wikimedia.org/wiki/Special:FilePath/Antonius%20Perrenot%20S.R.E.%20Card.%20Granvellanus%20archiep.%20Mecbl.%20ac%20Bisont%2C%20pro%20rex%20Neap.%20et%20Sup.%20Ital.%20C.P%20-%20KONB16-574145702%20-%20Prent%201%20van%201.jpg;Antoine Perrenot de Granvelle;Burgundian advisor to Margaret of Parma, later cardinal, and minister of the Spanish Habsburgs;https://nl.wikipedia.org/wiki/Antoine_Perrenot_de_Granvelle
http://commons.wikimedia.org/wiki/Special:FilePath/Antoon%20Coolen%2C%201939.jpg;Antoon Coolen;Dutch novelist (1897–1961);https://nl.wikipedia.org/wiki/Antoon_Coolen_(1897-1961)
http://commons.wikimedia.org/wiki/Special:FilePath/1949%20Jhr.%20dr.%20D.H.%20van%20Lennep%2C%20wetenschappelijk%20leider%20van%20de%20Nederlandse%20Stichting%20voor%20Psychotechniek%20te%20Utrecht.jpg;David Jacob van Lennep;Dutch psychologist (1896-1982);https://nl.wikipedia.org/wiki/David_Jacob_van_Lennep_(1896-1982)
http://commons.wikimedia.org/wiki/Special:FilePath/Anton%20H.%20Tierie%20-%20Onze%20Musici%20%281923%29.jpg;Anton H. Tierie;Dutch musician;https://nl.wikipedia.org/wiki/Anton_Tierie
http://commons.wikimedia.org/wiki/Special:FilePath/Anke%20Beenen.jpg;Anke Beenen;Frisian speed skater (1853-1886);https://nl.wikipedia.org/wiki/Anke_Beenen
http://commons.wikimedia.org/wiki/Special:FilePath/Architect%20ir.%20Jan%20Gratama%20in%20zijn%20werkkamer%2C%201927.jpg;Jan Gratama;Dutch architect (1877–1947);https://nl.wikipedia.org/wiki/Jan_Gratama
http://commons.wikimedia.org/wiki/Special:FilePath/Arie%20Stahlie.jpg;Arie Stahlie;Dutch architect;https://nl.wikipedia.org/wiki/Arie_Stahlie
http://commons.wikimedia.org/wiki/Special:FilePath/Anton%20Sistermans%20-%20Onze%20Musici%20%281923%29.jpg;Anton Sistermans;Dutch baritone;https://nl.wikipedia.org/wiki/Anton_Sistermans
http://commons.wikimedia.org/wiki/Special:FilePath/1941%20Portret%20van%20schrijfster%20Elisabeth%20Zernike%2C%20Clich%C3%A9%20A%20P.%2C%201941.jpg;Elisabeth Zernike;Dutch writer (1891-1982), editor;https://nl.wikipedia.org/wiki/Elisabeth_Zernike
http://commons.wikimedia.org/wiki/Special:FilePath/Antoon%20Eduard%20Marie%20van%20Nispen%20tot%20Pannerden.jpg;Antoine van Nispen tot Pannerden;Dutch politician (1884-1964);https://nl.wikipedia.org/wiki/Antoine_van_Nispen_tot_Pannerden
http://commons.wikimedia.org/wiki/Special:FilePath/B.H.A.%20Unger%2C%201933.jpg;Dolf Unger;Dutch art collector (1869-1945);https://nl.wikipedia.org/wiki/Dolf_Unger
http://commons.wikimedia.org/wiki/Special:FilePath/Auke%20Komter%2C%201937.jpg;Auke Komter;Dutch architect (1904–1982);https://nl.wikipedia.org/wiki/Auke_Komter
http://commons.wikimedia.org/wiki/Special:FilePath/Andries%20van%20der%20Sloot%2C%20c.%201925.jpg;Andries van der Sloot;Dutch painter;https://nl.wikipedia.org/wiki/Andries_van_der_Sloot
http://commons.wikimedia.org/wiki/Special:FilePath/Arthur%20Staal%2C%20Auke%20Komter%20en%20Marius%20Duintjer%2C%201938.jpg;Auke Komter;Dutch architect (1904–1982);https://nl.wikipedia.org/wiki/Auke_Komter
http://commons.wikimedia.org/wiki/Special:FilePath/Arthur%20Staal%2C%20Auke%20Komter%20en%20Marius%20Duintjer%2C%201938.jpg;Marius Duintjer;Dutch architect (1908–1983);https://nl.wikipedia.org/wiki/Marius_Duintjer
http://commons.wikimedia.org/wiki/Special:FilePath/Arthur%20Staal%2C%20Auke%20Komter%20en%20Marius%20Duintjer%2C%201938.jpg;Arthur Staal;Dutch architect (1907–1993);https://nl.wikipedia.org/wiki/Arthur_Staal
http://commons.wikimedia.org/wiki/Special:FilePath/1953%20Jelle%20Zijlstra%20en%20Hendrik%20Thierry%20bij%20ambtsaanvaarding%20als%20buitengewoon%20hoogleraar%20aan%20Economische%20Faculteit%20van%20Vrije%20Universiteit%20Amsterdam.jpg;Jelle Zijlstra;Prime Minister of the Netherlands (1918-2001);https://nl.wikipedia.org/wiki/Jelle_Zijlstra
http://commons.wikimedia.org/wiki/Special:FilePath/1953%20Jelle%20Zijlstra%20en%20Hendrik%20Thierry%20bij%20ambtsaanvaarding%20als%20buitengewoon%20hoogleraar%20aan%20Economische%20Faculteit%20van%20Vrije%20Universiteit%20Amsterdam.jpg;Hendrik Thierry;Dutch economist (1902–1976);https://nl.wikipedia.org/wiki/Hendrik_Thierry
http://commons.wikimedia.org/wiki/Special:FilePath/Schrijver%20Antoon%20Coolen%20in%20gesprek%20met%20schilder%20Peter%20van%20den%20Braken%2C%201938.jpg;Antoon Coolen;Dutch novelist (1897–1961);https://nl.wikipedia.org/wiki/Antoon_Coolen_(1897-1961)
http://commons.wikimedia.org/wiki/Special:FilePath/Schrijver%20Antoon%20Coolen%20in%20gesprek%20met%20schilder%20Peter%20van%20den%20Braken%2C%201938.jpg;Peter van den Braken;Dutch painter (1896-1979);https://nl.wikipedia.org/wiki/Peter_van_den_Braken
http://commons.wikimedia.org/wiki/Special:FilePath/Portret%20van%20Jaap%20Dooyewaard.jpg;Jaap Dooijewaard;Dutch painter (1876-1969);https://nl.wikipedia.org/wiki/Jaap_Dooijewaard
http://commons.wikimedia.org/wiki/Special:FilePath/Portret%20van%20Toon%20de%20Jong.jpg;Toon de Jong;Dutch visual artist;https://nl.wikipedia.org/wiki/Toon_de_Jong
http://commons.wikimedia.org/wiki/Special:FilePath/Zeger%20Willem%20Sneller%2C%201926.jpg;Zeger Willem Sneller;Dutch historian (1882–1950);https://nl.wikipedia.org/wiki/Zeger_Willem_Sneller
http://commons.wikimedia.org/wiki/Special:FilePath/Sam%20Swaap%20-%20Onze%20Musici%20%281923%29.jpg;Sam Swaap;Dutch violinist;https://nl.wikipedia.org/wiki/Sam_Swaap
http://commons.wikimedia.org/wiki/Special:FilePath/Prof.%20dr.%20ir.%20C.%20B.%20Biezeno%2C%201950.jpg;Cornelis Benjamin Biezeno;Dutch engineer (1888–1975);https://nl.wikipedia.org/wiki/Cornelis_Benjamin_Biezeno
http://commons.wikimedia.org/wiki/Special:FilePath/Prof.%20dr.%20ir.%20A.%20van%20Rossem%2C%201941.jpg;Arnold van Rossem;Dutch endowed professor (1887-1982);https://nl.wikipedia.org/wiki/Arnold_van_Rossem
http://commons.wikimedia.org/wiki/Special:FilePath/Prinses%20juliana%20op%20de%20schaats.jpg;Juliana of the Netherlands;Queen of the Netherlands from 1948 to 1980 (1909-2004);https://nl.wikipedia.org/wiki/Juliana_der_Nederlanden
http://commons.wikimedia.org/wiki/Special:FilePath/Prof.%20Dr.%20Ir.%20F.%20A.%20Vening%20Meinesz%2C%201940.jpg;Felix Andries Vening Meinesz;Dutch geophysicist (1887–1966);https://nl.wikipedia.org/wiki/Felix_Vening_Meinesz
http://commons.wikimedia.org/wiki/Special:FilePath/Portret%20van%20Salomon%20Garf.jpg;Salomon Garf;Dutch painter (1873-1943);https://nl.wikipedia.org/wiki/Salomon_Garf
http://commons.wikimedia.org/wiki/Special:FilePath/Prof.%20dr.%20E.%20H.%20ter%20Kuile%2C%201948.jpg;Engelbert Hendrik ter Kuile;photographer;https://nl.wikipedia.org/wiki/Engelbert_Hendrik_ter_Kuile
http://commons.wikimedia.org/wiki/Special:FilePath/SOAOTO%20-%20Folio%20060R.jpg;Reinoud II van Brederode;Lord of Vianen, Ameide, Lexmond, Hei- en Boeicop, Meerkerk, Tienhoven and Twaalfhoven;https://nl.wikipedia.org/wiki/Reinoud_II_van_Brederode
http://commons.wikimedia.org/wiki/Special:FilePath/Portret%20van%20Robert%20de%20Roos%2C%201946.jpg;Robert de Roos;Dutch composer (1907-1976);https://nl.wikipedia.org/wiki/Robert_de_Roos
http://commons.wikimedia.org/wiki/Special:FilePath/Portret%20van%20P.%20J.%20Oud%2C%20het%20nieuwe%20Kamerlid%20voor%20het%20district%20Den%20Helder%2C%201917.jpg;Pieter Oud;Dutch politician (1886-1968);https://nl.wikipedia.org/wiki/Pieter_Oud
http://commons.wikimedia.org/wiki/Special:FilePath/Prof%20dr.%20A.D.%20de%20Groot%2C%201950.jpg;Adriaan de Groot;Dutch chess player and psychologist;https://nl.wikipedia.org/wiki/Adriaan_de_Groot
http://commons.wikimedia.org/wiki/Special:FilePath/SOAOTO%20-%20Folio%20049V.jpg;Jean II de Croÿ;Belgian noble (1395-1473);https://nl.wikipedia.org/wiki/Jan_II_van_Cro%C3%BF
http://commons.wikimedia.org/wiki/Special:FilePath/SOAOTO%20-%20Folio%20055R.jpg;Jean de Luxembourg;Burgundian noble;https://nl.wikipedia.org/wiki/Jan_van_Luxemburg_(1400-1466)
http://commons.wikimedia.org/wiki/Special:FilePath/SOAOTO%20-%20Folio%20066V.jpg;John, Prince of Antioch;Prince of Antioch (1431-1457);https://nl.wikipedia.org/wiki/Johan_van_Coimbra
http://commons.wikimedia.org/wiki/Special:FilePath/Portret%20van%20prof%20J.F.%20Niermeijer%20%281866-1923%29.jpg;Jan Frederik Niermeijer;Dutch university professor (1866-1923);https://nl.wikipedia.org/wiki/Jan_Frederik_Niermeyer_(1866-1923)
http://commons.wikimedia.org/wiki/Special:FilePath/Portret%20van%20schrijver%20Felix%20Timmermans%20op%20tentoonstelling%20De%20Belgische%20kunst%20van%20heden%20in%20het%20Rijksmuseum%20te%20Amsterdam%2C%201940.jpg;Felix Timmermans;Flemish writer (1886-1947);https://nl.wikipedia.org/wiki/Felix_Timmermans
